user_played, instrument_name, velocity, pitch, start (s), end (s)
True,piano,80,80,7.19532785,7.201187237499999
True,piano,80,79,7.202163802083333,7.208023189583333
False,piano,80,35,7.207046625,7.261734241666667
True,piano,80,78,7.209976318749999,7.21583570625
True,piano,80,77,7.2187654,7.2246247875
True,piano,80,76,7.225601352083332,7.231460739583333
True,piano,80,75,7.2334138687500005,7.23927325625
True,piano,80,74,7.24220295,7.2480623374999995
True,piano,80,73,7.249038902083333,7.261734241666667
True,piano,80,72,7.2656405,7.487320660416667
False,piano,80,28,7.2656405,7.487320660416667
True,piano,80,64,7.500016,7.8330245229166655
True,piano,80,69,7.500016,7.8330245229166655
True,piano,80,73,7.500016,7.8330245229166655
False,piano,80,33,7.500016,7.721696160416666
False,piano,80,45,7.500016,7.721696160416666
False,piano,80,33,7.7343915,7.844743297916666
True,piano,80,69,7.8515792499999995,8.184587772916666
True,piano,80,80,7.8515792499999995,8.184587772916666
False,piano,80,40,7.8515792499999995,8.184587772916666
True,piano,80,66,8.2031425,8.647479385416666
True,piano,80,71,8.2031425,8.647479385416666
True,piano,80,75,8.2031425,8.647479385416666
True,piano,80,78,8.2031425,8.647479385416666
False,piano,80,35,8.2031425,8.647479385416666
False,piano,80,47,8.2031425,8.647479385416666
True,piano,80,59,8.6718935,8.782245297916665
False,piano,80,47,8.6718935,8.782245297916665
True,piano,80,61,8.78908125,8.899433047916666
False,piano,80,54,8.78908125,8.899433047916666
True,piano,80,68,8.906269,9.127949160416668
False,piano,80,59,8.906269,9.016620797916666
False,piano,80,54,9.02345675,9.133808547916665
True,piano,80,66,9.1406445,9.362324660416666
False,piano,80,47,9.1406445,9.250996297916666
False,piano,80,42,9.25783225,9.368184047916666
True,piano,80,63,9.37502,9.708028522916665
True,piano,80,66,9.37502,9.708028522916665
False,piano,80,32,9.37502,9.596700160416667
False,piano,80,44,9.37502,9.596700160416667
False,piano,80,32,9.6093955,9.719747297916665
True,piano,80,66,9.72658325,10.059591772916665
True,piano,80,78,9.72658325,10.059591772916665
False,piano,80,39,9.72658325,10.059591772916665
True,piano,80,64,10.078146499999999,10.522483385416667
True,piano,80,68,10.078146499999999,10.522483385416667
True,piano,80,76,10.078146499999999,10.522483385416667
False,piano,80,37,10.078146499999999,10.522483385416667
False,piano,80,49,10.078146499999999,10.522483385416667
True,piano,80,64,10.5468975,10.657249297916668
False,piano,80,37,10.5468975,10.657249297916668
True,piano,80,63,10.66408525,10.774437047916667
False,piano,80,44,10.66408525,10.774437047916667
True,piano,80,64,10.781272999999999,10.891624797916666
False,piano,80,49,10.781272999999999,11.002953160416666
True,piano,80,63,10.89846075,11.008812547916667
True,piano,80,59,11.0156485,11.237328660416667
False,piano,80,44,11.0156485,11.126000297916667
False,piano,80,37,11.132836249999999,11.243188047916666
True,piano,80,64,11.250024,11.583032522916666
True,piano,80,69,11.250024,11.583032522916666
True,piano,80,73,11.250024,11.583032522916666
False,piano,80,33,11.250024,11.471704160416666
False,piano,80,45,11.250024,11.471704160416666
False,piano,80,33,11.484399499999999,11.594751297916666
True,piano,80,68,11.60158725,11.934595772916667
True,piano,80,80,11.60158725,11.934595772916667
False,piano,80,40,11.60158725,11.934595772916667
True,piano,80,66,11.9531505,12.397487385416666
True,piano,80,71,11.9531505,12.397487385416666
True,piano,80,75,11.9531505,12.397487385416666
True,piano,80,78,11.9531505,12.397487385416666
False,piano,80,35,11.9531505,12.397487385416666
False,piano,80,47,11.9531505,12.397487385416666
True,piano,80,71,12.421901499999999,12.866238385416667
True,piano,80,75,12.421901499999999,12.866238385416667
True,piano,80,83,12.421901499999999,12.866238385416667
False,piano,80,35,12.539089249999998,12.649441047916666
False,piano,80,42,12.656277,12.766628797916667
False,piano,80,47,12.773464749999999,12.883816547916666
True,piano,80,71,12.890652499999998,13.112332660416666
True,piano,80,75,12.890652499999998,13.112332660416666
True,piano,80,83,12.890652499999998,13.112332660416666
False,piano,80,42,12.890652499999998,13.112332660416666
True,piano,80,69,13.125027999999999,13.235379797916666
True,piano,80,81,13.125027999999999,13.235379797916666
False,piano,80,28,13.125027999999999,13.235379797916666
False,piano,80,40,13.125027999999999,13.235379797916666
True,piano,80,68,13.242215749999998,13.463895910416666
True,piano,80,80,13.242215749999998,13.463895910416666
False,piano,80,28,13.242215749999998,13.463895910416666
False,piano,80,40,13.242215749999998,13.463895910416666
True,piano,80,66,13.47659125,13.698271410416664
True,piano,80,78,13.47659125,13.698271410416664
False,piano,80,28,13.47659125,13.698271410416664
False,piano,80,40,13.47659125,13.698271410416664
True,piano,80,64,13.71096675,13.821318547916666
True,piano,80,76,13.71096675,13.821318547916666
False,piano,80,28,13.71096675,13.821318547916666
False,piano,80,40,13.71096675,13.821318547916666
True,piano,80,66,13.8281545,14.272491385416666
True,piano,80,78,13.8281545,14.272491385416666
False,piano,80,28,13.8281545,14.049834660416666
False,piano,80,40,13.8281545,14.049834660416666
False,piano,80,28,14.06253,14.506866885416665
False,piano,80,40,14.06253,14.506866885416665
True,piano,80,68,14.2969055,14.963899110416666
True,piano,80,71,14.2969055,14.963899110416666
True,piano,80,76,14.2969055,14.963899110416666
True,piano,80,80,14.2969055,14.963899110416666
False,piano,80,28,14.531281,14.752961160416666
False,piano,80,40,14.531281,14.752961160416666
False,piano,80,28,14.7656565,14.987336660416666
False,piano,80,40,14.7656565,14.987336660416666
True,piano,80,64,15.000032,15.333040522916665
True,piano,80,69,15.000032,15.333040522916665
True,piano,80,73,15.000032,15.333040522916665
False,piano,80,33,15.000032,15.221712160416667
False,piano,80,45,15.000032,15.221712160416667
False,piano,80,33,15.2344075,15.344759297916665
True,piano,80,69,15.351595249999999,15.684603772916665
True,piano,80,80,15.351595249999999,15.684603772916665
False,piano,80,40,15.351595249999999,15.461947047916665
False,piano,80,33,15.468783,15.690463160416666
False,piano,80,45,15.468783,15.690463160416666
True,piano,80,66,15.703158499999999,16.147495385416665
True,piano,80,71,15.703158499999999,16.147495385416665
True,piano,80,75,15.703158499999999,16.147495385416665
True,piano,80,78,15.703158499999999,16.147495385416665
False,piano,80,33,15.703158499999999,15.813510297916666
False,piano,80,40,15.82034625,15.930698047916668
False,piano,80,35,15.937534,16.159214160416663
False,piano,80,47,15.937534,16.159214160416663
True,piano,80,59,16.1719095,16.282261297916666
False,piano,80,42,16.1719095,16.393589660416666
True,piano,80,61,16.28909725,16.399449047916665
True,piano,80,68,16.406285,16.627965160416668
False,piano,80,35,16.406285,16.627965160416668
False,piano,80,47,16.406285,16.627965160416668
True,piano,80,66,16.6406605,16.862340660416667
False,piano,80,42,16.6406605,16.862340660416667
True,piano,80,63,16.875036,17.208044522916666
True,piano,80,66,16.875036,17.208044522916666
False,piano,80,47,16.875036,17.208044522916666
False,piano,80,59,16.875036,17.208044522916666
True,piano,80,66,17.22659925,17.559607772916664
True,piano,80,78,17.22659925,17.559607772916664
False,piano,80,39,17.22659925,17.559607772916664
False,piano,80,51,17.22659925,17.559607772916664
True,piano,80,64,17.5781625,18.022499385416666
True,piano,80,68,17.5781625,18.022499385416666
True,piano,80,76,17.5781625,18.022499385416666
False,piano,80,37,17.5781625,18.245156110416666
False,piano,80,49,17.5781625,18.245156110416666
True,piano,80,64,18.0469135,18.157265297916663
True,piano,80,63,18.164101249999998,18.274453047916666
True,piano,80,64,18.281289,18.39164079791667
False,piano,80,37,18.281289,18.502969160416665
True,piano,80,63,18.398476749999997,18.508828547916664
True,piano,80,59,18.5156645,18.737344660416667
False,piano,80,44,18.5156645,18.737344660416667
True,piano,80,69,18.75004,19.083048522916666
True,piano,80,73,18.75004,19.083048522916666
False,piano,80,33,18.75004,18.971720160416666
False,piano,80,45,18.75004,18.971720160416666
False,piano,80,40,18.9844155,19.206095660416665
True,piano,80,69,19.101603249999997,19.434611772916664
True,piano,80,75,19.101603249999997,19.434611772916664
False,piano,80,33,19.218791,19.440471160416667
False,piano,80,45,19.218791,19.440471160416667
True,piano,80,69,19.4531665,19.674846660416666
True,piano,80,76,19.4531665,19.674846660416666
False,piano,80,40,19.4531665,19.674846660416666
True,piano,80,66,19.687542,20.020550522916665
True,piano,80,75,19.687542,20.020550522916665
False,piano,80,35,19.687542,19.909222160416665
False,piano,80,47,19.687542,19.909222160416665
False,piano,80,42,19.9219175,20.143597660416667
True,piano,80,71,20.03910525,20.372113772916666
False,piano,80,35,20.156292999999998,20.377973160416666
False,piano,80,47,20.156292999999998,20.377973160416666
True,piano,80,66,20.3906685,20.612348660416664
False,piano,80,42,20.3906685,20.612348660416664
True,piano,120,61,20.625044,20.975630685416665
True,piano,120,68,20.625044,20.975630685416665
True,piano,120,73,20.625044,20.975630685416665
False,piano,120,37,20.625044,20.975630685416665
False,piano,120,49,20.625044,20.975630685416665
True,piano,120,61,20.976607249999997,21.327193935416666
True,piano,120,68,20.976607249999997,21.327193935416666
True,piano,120,73,20.976607249999997,21.327193935416666
False,piano,120,37,20.976607249999997,21.327193935416666
False,piano,120,49,20.976607249999997,21.327193935416666
True,piano,120,61,21.3281705,21.56156943541667
True,piano,120,68,21.3281705,21.56156943541667
True,piano,120,73,21.3281705,21.56156943541667
False,piano,120,37,21.3281705,21.56156943541667
False,piano,120,49,21.3281705,21.56156943541667
True,piano,80,73,21.562545999999998,21.566452258333335
True,piano,80,72,21.568405387499997,21.572311645833334
True,piano,80,71,21.574264775,21.57817103333333
True,piano,80,70,21.5801241625,21.584030420833333
True,piano,80,69,21.585983549999998,21.589889808333332
True,piano,80,68,21.5918429375,21.59574919583333
True,piano,80,67,21.597702325,21.601608583333334
True,piano,80,66,21.6035617125,21.607467970833333
True,piano,80,65,21.6094211,21.613327358333333
True,piano,80,64,21.615280487499998,21.619186745833336
True,piano,80,63,21.621139874999997,21.62504613333333
True,piano,80,62,21.6269992625,21.63090552083333
True,piano,80,61,21.63285865,21.63676490833333
True,piano,80,60,21.6387180375,21.642624295833333
True,piano,80,59,21.644577425,21.648483683333332
True,piano,80,58,21.6504368125,21.65434307083333
True,piano,80,57,21.6562962,21.660202458333334
True,piano,80,56,21.6621555875,21.666061845833333
True,piano,80,55,21.668014975,21.671921233333332
True,piano,80,54,21.673874362499998,21.67778062083333
True,piano,80,53,21.67973375,21.68364000833333
True,piano,80,52,21.6855931375,21.68949939583333
True,piano,80,51,21.691452525,21.695358783333333
True,piano,80,50,21.697311912500002,21.701218170833332
True,piano,80,49,21.7031713,21.70707755833333
True,piano,80,48,21.709030687499997,21.712936945833334
True,piano,80,47,21.714890074999996,21.718796333333334
True,piano,80,46,21.7207494625,21.72465572083333
True,piano,80,45,21.726608849999998,21.730515108333332
True,piano,80,44,21.732468237499997,21.73637449583333
True,piano,80,43,21.738327625,21.74223388333333
True,piano,80,42,21.7441870125,21.748093270833333
True,piano,80,41,21.7500464,21.753952658333333
True,piano,80,40,21.7559057875,21.759812045833332
True,piano,80,39,21.761765174999997,21.765671433333335
True,piano,80,38,21.767624562499996,21.79399180625
True,piano,80,37,21.7969215,22.018601660416664
False,piano,80,37,22.031297,22.252977160416666
False,piano,80,33,22.265672499999997,22.487352660416665
True,piano,80,61,22.500048,22.944384885416664
True,piano,80,68,22.500048,22.944384885416664
False,piano,80,52,22.500048,22.721728160416664
False,piano,80,57,22.500048,22.721728160416664
False,piano,80,52,22.968798999999997,23.202197935416667
False,piano,80,57,22.968798999999997,23.202197935416667
True,piano,80,61,23.2031745,23.424854660416663
True,piano,80,68,23.2031745,23.424854660416663
True,piano,80,61,23.437549999999998,23.659230160416666
True,piano,80,66,23.437549999999998,23.659230160416666
False,piano,80,54,23.437549999999998,23.770558522916666
False,piano,80,59,23.437549999999998,23.770558522916666
True,piano,80,61,23.78911325,24.010793410416667
True,piano,80,64,23.78911325,24.010793410416667
False,piano,80,54,23.78911325,24.233450135416664
False,piano,80,59,23.78911325,24.233450135416664
True,piano,80,61,24.140676499999998,24.585013385416666
True,piano,80,68,24.140676499999998,24.585013385416666
False,piano,80,44,24.375051999999997,24.596732160416664
True,piano,80,61,24.6094275,24.831107660416663
False,piano,80,49,24.6094275,24.831107660416663
True,piano,80,61,24.843802999999998,25.065483160416665
False,piano,80,56,24.843802999999998,25.065483160416665
True,piano,80,59,25.078178499999996,25.299858660416664
False,piano,80,49,25.078178499999996,25.299858660416664
True,piano,80,61,25.312554,25.534234160416663
False,piano,80,37,25.312554,25.534234160416663
False,piano,80,49,25.312554,25.534234160416663
True,piano,80,61,25.546929499999997,25.657281297916665
False,piano,80,44,25.546929499999997,25.768609660416665
True,piano,80,64,25.66411725,25.997125772916664
False,piano,80,37,25.781304999999996,26.002985160416664
False,piano,80,49,25.781304999999996,26.002985160416664
True,piano,80,61,26.0156805,26.237360660416662
False,piano,80,44,26.0156805,26.237360660416662
True,piano,80,61,26.250055999999997,26.694392885416665
True,piano,80,68,26.250055999999997,26.694392885416665
False,piano,80,52,26.250055999999997,26.471736160416665
False,piano,80,57,26.250055999999997,26.471736160416665
False,piano,80,52,26.718807,26.952205935416664
False,piano,80,57,26.718807,26.952205935416664
True,piano,80,61,26.9531825,27.174862660416668
True,piano,80,68,26.9531825,27.174862660416668
True,piano,80,61,27.187558,27.409238160416667
True,piano,80,66,27.187558,27.409238160416667
False,piano,80,54,27.187558,27.520566522916667
False,piano,80,59,27.187558,27.520566522916667
True,piano,80,61,27.539121249999997,27.760801410416665
True,piano,80,64,27.539121249999997,27.760801410416665
False,piano,80,54,27.539121249999997,27.983458135416665
False,piano,80,59,27.539121249999997,27.983458135416665
True,piano,80,61,27.8906845,28.335021385416667
True,piano,80,66,27.8906845,28.335021385416667
False,piano,80,44,28.12506,28.346740160416665
False,piano,80,56,28.12506,28.346740160416665
True,piano,80,61,28.3594355,28.581115660416668
True,piano,80,64,28.3594355,28.581115660416668
False,piano,80,51,28.3594355,28.581115660416668
True,piano,80,61,28.593811,28.815491160416666
True,piano,80,64,28.593811,28.815491160416666
False,piano,80,44,28.593811,28.815491160416666
False,piano,80,56,28.593811,28.815491160416666
True,piano,80,61,28.8281865,28.93853829791667
True,piano,80,64,28.8281865,28.93853829791667
False,piano,80,51,28.8281865,29.049866660416665
True,piano,80,61,28.945374249999997,29.278382772916665
True,piano,80,71,28.945374249999997,29.278382772916665
False,piano,80,37,29.062562,29.284242160416667
False,piano,80,49,29.062562,29.284242160416667
True,piano,80,61,29.2969375,29.518617660416666
True,piano,80,69,29.2969375,29.518617660416666
False,piano,80,44,29.2969375,29.518617660416666
True,piano,80,61,29.531313,29.752993160416665
True,piano,80,68,29.531313,29.752993160416665
False,piano,80,37,29.531313,29.752993160416665
False,piano,80,49,29.531313,29.752993160416665
True,piano,80,61,29.7656885,29.987368660416667
True,piano,80,69,29.7656885,29.987368660416667
False,piano,80,44,29.7656885,29.987368660416667
True,piano,80,61,30.000064,30.444400885416666
True,piano,80,68,30.000064,30.444400885416666
False,piano,80,33,30.000064,30.221744160416666
False,piano,80,45,30.000064,30.221744160416666
False,piano,80,33,30.468815,30.702213935416662
False,piano,80,45,30.468815,30.702213935416662
True,piano,80,61,30.703190499999998,30.924870660416666
True,piano,80,68,30.703190499999998,30.924870660416666
True,piano,80,61,30.937566,31.159246160416664
True,piano,80,66,30.937566,31.159246160416664
False,piano,80,35,30.937566,31.270574522916665
False,piano,80,42,30.937566,31.270574522916665
False,piano,80,47,30.937566,31.270574522916665
True,piano,80,61,31.28912925,31.510809410416663
True,piano,80,64,31.28912925,31.510809410416663
False,piano,80,35,31.28912925,31.733466135416666
False,piano,80,42,31.28912925,31.733466135416666
False,piano,80,47,31.28912925,31.733466135416666
True,piano,80,61,31.6406925,32.08502938541667
True,piano,80,68,31.6406925,32.08502938541667
False,piano,80,32,31.875068,32.09674816041667
False,piano,80,44,31.875068,32.09674816041667
True,piano,80,61,32.1094435,32.331123660416665
False,piano,80,39,32.1094435,32.331123660416665
True,piano,80,61,32.343819,32.565499160416664
False,piano,80,32,32.343819,32.565499160416664
False,piano,80,44,32.343819,32.565499160416664
True,piano,80,59,32.5781945,32.79987466041667
False,piano,80,39,32.5781945,32.79987466041667
True,piano,80,61,32.81257,33.03425016041667
False,piano,80,37,32.81257,33.03425016041667
False,piano,80,49,32.81257,33.03425016041667
True,piano,80,61,33.0469455,33.157297297916664
False,piano,80,44,33.0469455,33.26862566041667
True,piano,80,64,33.16413325,33.49714177291666
False,piano,80,35,33.281321,33.503001160416666
False,piano,80,47,33.281321,33.503001160416666
True,piano,80,61,33.5156965,33.960033385416665
False,piano,80,42,33.5156965,33.737376660416665
False,piano,80,33,33.750072,33.97175216041666
False,piano,80,45,33.750072,33.97175216041666
True,piano,80,57,33.9844475,34.20612766041666
True,piano,80,61,33.9844475,34.20612766041666
False,piano,80,40,33.9844475,34.20612766041666
True,piano,80,57,34.218823,34.44050316041667
True,piano,80,63,34.218823,34.44050316041667
False,piano,80,33,34.218823,34.44050316041667
False,piano,80,45,34.218823,34.44050316041667
True,piano,80,57,34.4531985,34.67487866041667
True,piano,80,64,34.4531985,34.67487866041667
False,piano,80,40,34.4531985,34.67487866041667
True,piano,80,59,34.687574,34.909254160416666
True,piano,80,66,34.687574,34.909254160416666
False,piano,80,35,34.687574,34.909254160416666
False,piano,80,47,34.687574,34.909254160416666
True,piano,80,59,34.9219495,35.143629660416664
True,piano,80,64,34.9219495,35.143629660416664
False,piano,80,42,34.9219495,35.143629660416664
True,piano,80,59,35.156325,35.37800516041667
True,piano,80,63,35.156325,35.37800516041667
False,piano,80,35,35.156325,35.37800516041667
False,piano,80,47,35.156325,35.37800516041667
True,piano,80,59,35.390700499999994,35.61238066041666
True,piano,80,64,35.390700499999994,35.61238066041666
False,piano,80,42,35.390700499999994,35.61238066041666
True,piano,80,63,35.625076,35.84675616041667
True,piano,80,59,35.625076,36.06941288541667
False,piano,80,37,35.625076,35.84675616041667
False,piano,80,49,35.625076,35.84675616041667
True,piano,80,61,35.8594515,36.081131660416666
False,piano,80,44,35.8594515,36.081131660416666
True,piano,80,71,36.093827,36.20417879791667
False,piano,80,49,36.093827,36.315507160416665
True,piano,80,73,36.21101475,36.432694910416664
False,piano,80,44,36.328202499999996,36.549882660416664
True,piano,80,71,36.445390249999996,36.77839877291667
True,piano,80,76,36.445390249999996,36.77839877291667
False,piano,80,37,36.562578,36.78425816041667
False,piano,80,49,36.562578,36.78425816041667
True,piano,80,78,36.796953499999994,36.86043019791666
False,piano,80,44,36.796953499999994,37.01863366041666
True,piano,80,79,36.861406762499996,37.020586789583334
True,piano,80,78,37.031329,37.25300916041667
False,piano,80,37,37.031329,37.25300916041667
False,piano,80,49,37.031329,37.25300916041667
True,piano,80,76,37.2657045,37.487384660416666
False,piano,80,44,37.2657045,37.487384660416666
True,piano,80,61,37.50008,37.944416885416665
True,piano,80,68,37.50008,37.944416885416665
False,piano,80,33,37.50008,37.721760160416665
False,piano,80,45,37.50008,37.721760160416665
False,piano,80,33,37.968831,38.41316788541666
False,piano,80,45,37.968831,38.41316788541666
True,piano,80,61,38.20320649999999,38.42488666041666
True,piano,80,68,38.20320649999999,38.42488666041666
True,piano,80,60,38.437582,38.65926216041667
True,piano,80,66,38.437582,38.65926216041667
False,piano,80,32,38.437582,38.77059052291666
False,piano,80,44,38.437582,38.77059052291666
True,piano,80,60,38.789145250000004,39.010825410416665
True,piano,80,64,38.789145250000004,39.010825410416665
False,piano,80,32,38.789145250000004,39.233482135416665
False,piano,80,44,38.789145250000004,39.233482135416665
True,piano,80,61,39.140708499999995,39.58504538541667
True,piano,80,68,39.140708499999995,39.58504538541667
False,piano,80,37,39.375084,39.59676416041667
False,piano,80,49,39.375084,39.59676416041667
True,piano,80,61,39.60945949999999,39.83113966041666
False,piano,80,44,39.60945949999999,39.83113966041666
True,piano,80,61,39.843835,40.065515160416666
False,piano,80,37,39.843835,40.065515160416666
False,piano,80,49,39.843835,40.065515160416666
True,piano,80,59,40.0782105,40.299890660416665
False,piano,80,44,40.0782105,40.299890660416665
True,piano,80,61,40.312585999999996,40.534266160416664
False,piano,80,37,40.312585999999996,40.534266160416664
False,piano,80,49,40.312585999999996,40.534266160416664
True,piano,80,61,40.546961499999995,40.657313297916666
False,piano,80,44,40.546961499999995,40.76864166041666
True,piano,80,64,40.66414925,40.997157772916665
False,piano,80,37,40.781337,41.00301716041667
False,piano,80,49,40.781337,41.00301716041667
True,piano,80,61,41.01571249999999,41.23739266041666
False,piano,80,44,41.01571249999999,41.23739266041666
True,piano,80,61,41.250088,41.694424885416666
True,piano,80,68,41.250088,41.694424885416666
False,piano,80,33,41.250088,41.471768160416666
False,piano,80,45,41.250088,41.471768160416666
False,piano,80,33,41.718838999999996,42.16317588541666
False,piano,80,45,41.718838999999996,42.16317588541666
True,piano,80,61,41.953214499999994,42.17489466041666
True,piano,80,68,41.953214499999994,42.17489466041666
True,piano,80,61,42.18759,42.40927016041667
True,piano,80,66,42.18759,42.40927016041667
False,piano,80,32,42.18759,42.520598522916664
False,piano,80,44,42.18759,42.520598522916664
True,piano,80,61,42.53915325,42.760833410416666
True,piano,80,64,42.53915325,42.760833410416666
False,piano,80,32,42.53915325,42.983490135416666
False,piano,80,44,42.53915325,42.983490135416666
True,piano,80,61,42.8907165,43.335053385416664
True,piano,80,66,42.8907165,43.335053385416664
False,piano,80,37,43.125091999999995,43.34677216041666
False,piano,80,49,43.125091999999995,43.34677216041666
True,piano,80,61,43.3594675,43.58114766041667
True,piano,80,64,43.3594675,43.58114766041667
False,piano,80,44,43.3594675,43.58114766041667
True,piano,80,61,43.593843,43.81552316041667
True,piano,80,64,43.593843,43.81552316041667
False,piano,80,37,43.593843,43.81552316041667
False,piano,80,49,43.593843,43.81552316041667
True,piano,80,61,43.8282185,43.93857029791666
True,piano,80,64,43.8282185,43.93857029791666
False,piano,80,44,43.8282185,44.049898660416666
True,piano,80,61,43.94540625,44.27841477291666
True,piano,80,71,43.94540625,44.27841477291666
False,piano,80,37,44.062594,44.284274160416665
False,piano,80,49,44.062594,44.284274160416665
True,piano,80,61,44.2969695,44.51864966041667
True,piano,80,69,44.2969695,44.51864966041667
False,piano,80,44,44.2969695,44.51864966041667
True,piano,80,61,44.531344999999995,44.75302516041666
True,piano,80,68,44.531344999999995,44.75302516041666
False,piano,80,37,44.531344999999995,44.75302516041666
False,piano,80,49,44.531344999999995,44.75302516041666
True,piano,80,61,44.7657205,44.98740066041667
True,piano,80,69,44.7657205,44.98740066041667
False,piano,80,40,44.7657205,44.98740066041667
True,piano,80,61,45.000096,45.44443288541666
True,piano,80,68,45.000096,45.44443288541666
False,piano,80,33,45.000096,45.22177616041667
False,piano,80,45,45.000096,45.22177616041667
False,piano,80,33,45.468847,45.913183885416665
False,piano,80,45,45.468847,45.913183885416665
True,piano,80,61,45.7032225,45.92490266041667
True,piano,80,68,45.7032225,45.92490266041667
True,piano,80,60,45.937597999999994,46.15927816041666
True,piano,80,66,45.937597999999994,46.15927816041666
False,piano,80,32,45.937597999999994,46.270606522916665
False,piano,80,44,45.937597999999994,46.270606522916665
